INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021385;;;;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021389;;;;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Active;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021414;;;;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021464;;;;;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021597;;;;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021626;;;;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021832;;;;;;;;;;N,N,4-Trimethylaniline;99-97-8;C9H13N;135.104799;20;855;2;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021834;;;;;;;;;;4-Nitrophenol;100-02-7;C6H5NO3;139.026943;52;902;6;Inactive;0.0;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Active;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021836;;;;;;;;;;1,4-Dinitrobenzene;100-25-4;C6H4N2O4;168.017107;102;503;20;Inactive;0.052631579;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021915;;;;;;;;;;Diethyl decanedioate;110-40-7;C14H26O4;258.183109;10;618;2;Inactive;0.0;Inactivo
;;DTXSID0021961;;;;;;;;;;Benzophenone;119-61-9;C13H10O;182.073165;43;872;5;Inactive;0.0;Inactivo
;;DTXSID0021961;;;;;;;;;;Benzophenone;119-61-9;C13H10O;182.073165;43;872;5;Inactive;0.0;Inactivo
