index;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;LogP_scaled;TPSA_scaled;NumRotatableBonds_scaled;Peso_Molecular_scaled;Dobles_Enlaces_scaled
53;4.855441005992186e-17;3.2851306922654673e-17;3.789479026085972e-18;-1.2676734724664705e-17;-3.26145198808734e-17;-6.705464274541379e-17;-2.904087564399869e-17;-1.799231400468935e-17;-1.4080724142596297e-17;1.1887453958663718e-17;1.3599106374053497e-16;5.59808375924359e-17;-2.2071217895187194e-16;-8.319468334502154e-17;-1.4880531182470778e-16;-7.334348687506401e-17;2.9056221335654326e-17;9.967874803268183e-17;-3.319665295634767e-17;3.2360744766493766e-16;-1.7960498509663496e-16;7.747855957455523e-17;2.245496473561396e-16;5.754644527786521e-17;-2.3034960494471644e-16;-1.059578588496278e-16;9.416132015705701e-17;5.182723887195792e-17;2.219186706728794e-16;3.711978721150109e-17;3.549295553546112e-17;-9.104507642384522e-17;1.0537247058822943e-16;1.7280754364665857e-16;4.0910992488109935e-16;7.950324731627691e-17;-1.8120866010330724e-16;3.836984072272676e-16;3.4414672533046496e-16;1.6745936360049435e-16;1.5893111148874611e-16;-2.541289331304464e-16;3.765374273144296e-16;-3.926476421879677e-16;1.2229509341904796e-16;7.61248254738182e-16;-1.6333107429494594e-16;-1.271251207414229e-16;3.33080149882045e-16;3.101604045126269e-16;8.453307129161056e-17;-2.3804392928352063e-16;-8.737889242914321e-16;1.0;4.776616323227994e-16;2.1796529838917295e-16;-4.994814187889799e-16;-3.746833257230494e-16;-3.4064934805638886e-16;-1.6977078696876006e-16;-2.3186882467857845e-16;4.4331069853271667e-16;-1.6183900116169878e-17;-3.1966233741863454e-16;-1.0618789932930188e-16;9.974328449047348e-18;1.9391493554684895e-17;2.1390406074945493e-17;1.628258234087518e-16;8.691644200572538e-17;3.81513273609866e-16;-7.719255660805508e-17;2.3459495188017915e-16;-7.268890208096414e-17;1.135439580121096e-16;2.560507541850929e-16;5.723563342824546e-17;-5.5483941943948936e-17;5.058498161236733e-18;2.5333985464573e-16;3.945401717445727e-17;1.5683844264965336e-16;-2.3838364266574543e-17;2.532834730632296e-17;1.4972685391535725e-16;-8.412837668040709e-17;-2.4732341493040385e-16;-1.888693192825747e-16;-2.9193796736050416e-17;-1.753662521465017e-17;-2.0036738000654737e-16;8.035729186156132e-17;-1.922315153083184e-17;8.424596641154008e-18;-6.312151149438467e-18;1.390262982910106e-16;-6.191219443762315e-17;-4.9551305382661996e-17;9.952690499821278e-17;3.108454374209117e-17;0.009370786020981577;0.021047159220128016;0.022405051402392035;0.008136615410431414;-0.026601139104102365
54;7.146794634540408e-18;7.242168775048876e-17;1.3581691617326074e-17;4.656761096214177e-17;7.443450618322955e-17;1.0322470084662274e-16;1.439639791911704e-18;1.5734523155079678e-16;7.476889053219392e-17;6.092454669818405e-18;-4.572808547549884e-17;4.628022937966317e-17;1.3700726661347248e-16;7.271004731576669e-17;1.998020216238343e-16;-8.869881075523807e-17;2.355655649037101e-18;-1.3322533161403276e-16;3.814667930353194e-17;-1.3781782820709179e-16;-4.1218629441530034e-17;-2.143658771096741e-17;-9.552716021038145e-17;-1.6169162192876984e-16;2.650694250088298e-16;-2.0120370304955233e-16;-2.0969120756546884e-16;-2.0101589718001527e-18;1.7880502151005167e-16;-4.2655437892651443e-16;-1.2008606991636382e-16;-1.2544414624310717e-16;-3.451684419751212e-16;2.6154201173907283e-17;-6.726458775065606e-17;1.4628889103677713e-18;9.546953263170469e-17;-2.5434861685883553e-16;2.0007469272696937e-16;3.4773029553374885e-17;2.1345996330840841e-16;3.7792882387741906e-16;-2.383293468464084e-16;-9.287583640474875e-17;-1.8638726662888835e-16;2.0069842012289028e-16;-6.416452602800569e-17;3.361838293940574e-16;-8.381666174421248e-16;3.235259120878851e-16;-1.7932886551971601e-16;3.713206990780614e-16;-1.5075312421025933e-16;4.776616323227994e-16;1.0;2.734565421979106e-16;-2.1996121670331942e-16;-1.2511416330141079e-16;-3.53704934863211e-16;-1.8911400939171636e-16;-1.975695173765237e-17;3.13585782231359e-16;1.4867740919586487e-17;2.618403903986237e-16;9.312126637577323e-18;2.7548605249963958e-17;2.0806752643452786e-17;-2.675853279635734e-16;1.4280361312015865e-16;2.8845924063791464e-16;8.844313847384836e-17;9.506091236344716e-17;1.0516924510153747e-16;1.029564411698732e-16;-2.7086184630699997e-16;1.4183197407394163e-16;8.715332912118817e-17;7.200126240207083e-17;1.5903286621951402e-16;-3.692034401184676e-16;7.353282873303652e-17;-3.478987706144538e-18;-2.0845415475224917e-16;1.1775163130406107e-16;1.98656257961305e-17;1.6355428075876622e-16;2.166793254002936e-17;-3.715801297129554e-18;-9.173085956063684e-17;-4.485922075239529e-16;-1.8766474374702899e-16;5.619280526218995e-17;-5.949384494777689e-18;6.562511989457357e-18;7.613671012973114e-17;-1.7852811146022918e-17;1.1644785318585206e-16;3.391681555577969e-17;1.1384617321395626e-16;2.513629545196447e-16;0.025695230979867666;-0.03319016016546474;0.045796629737345225;0.008894071648635512;-0.0105097351069573
55;1.459576951502784e-17;-1.6723232068866494e-17;5.1019793900352077e-17;-4.0383322403093154e-17;-7.384939406612284e-17;8.441731447681387e-19;-9.96514257872315e-19;-3.667544024649455e-17;-8.862444831744144e-18;2.97810869293827e-17;5.360048248873861e-17;3.331240009473107e-17;-4.093724150233272e-17;-1.7843894881856664e-17;-2.2824136943567008e-17;2.7369150762521043e-17;1.82963353065191e-17;6.165154947376039e-17;8.078292335585923e-17;6.742899378130356e-18;6.445747564769136e-17;-2.616112199026406e-17;-6.083312731051848e-17;-1.2186505658620621e-17;-7.743849257614826e-17;-7.832750956715997e-17;2.5331138963012996e-17;-2.5036178990907973e-17;-2.0204680464181133e-16;3.727323009432453e-16;9.73079742007059e-18;-1.9409174014063075e-16;7.930450369341833e-17;-1.2941234065319718e-16;1.3079768939717643e-16;-1.6017024871364747e-17;1.434731105652078e-16;-1.9199763915639806e-16;2.9506851549843225e-16;-3.216715012451526e-16;3.1152940458133996e-17;-1.296203677831546e-16;-9.079448023276935e-17;-5.215978432307587e-17;-1.1117862390840407e-16;1.5961128121279062e-16;7.149613297550548e-16;-4.617921658753739e-16;-1.1788540859910816e-16;-1.3896436879526952e-16;-3.681677573126346e-18;1.4129542273739797e-17;-3.02252576007812e-17;2.1796529838917295e-16;2.734565421979106e-16;1.0;2.4850643709348594e-16;1.734305217934912e-16;-8.167162346013815e-17;6.617662665570508e-17;6.537600097872716e-17;-2.6419149577989582e-17;3.4122167130898835e-16;-1.6634368477914462e-16;-3.213850270090557e-17;-1.9595371401460136e-16;4.560053070497482e-16;9.868126342904463e-17;1.981076522553879e-18;-2.339418255088384e-16;4.438848538164912e-16;-8.505069845003448e-17;-7.004738922676097e-17;3.2052156689076893e-16;-3.031820501009657e-16;-6.926341096534099e-17;2.8316278183903267e-16;-1.1147235480594257e-16;-2.839928380991016e-17;1.6861792309203518e-16;2.3011993316961205e-16;1.0755692871055071e-16;5.799151126454151e-17;-1.129854453260561e-17;3.7965673882982625e-16;1.2389212847855579e-17;-2.7065026205220727e-16;-5.463207820967343e-17;-1.514090530830511e-17;7.474213958148728e-17;-6.392240006127532e-16;1.5717483611919778e-16;-3.085627841195768e-17;1.979770803369043e-16;-8.188758189728681e-17;2.006013531298952e-16;-6.285324004640335e-17;-6.910121013451117e-16;4.535982275978088e-16;4.4538625092965834e-17;0.014718311985708813;-0.012055901284953685;-0.022283055339844676;-0.006474172973122181;0.005049354681863057
56;1.3380310778422572e-19;2.0408635701012514e-17;-3.1746991405104756e-17;-2.483322730802683e-17;-2.254145591627535e-17;3.567609837318327e-17;5.967214296183888e-17;-4.472827955935825e-17;-1.195793331987055e-16;8.206177722966369e-17;1.2935223131652653e-17;5.884115707125576e-17;3.39302312970504e-17;5.886237019019474e-17;-1.6571595834346997e-16;-9.881116995791156e-17;-3.5755242131284934e-18;4.7823673054108353e-17;-3.806709200546083e-17;8.191494124646177e-17;7.930198330252898e-17;-1.3637874140306225e-17;4.6885104373329454e-17;-7.764149132620195e-17;-4.450328980767546e-17;4.663089380203793e-16;5.819258015287141e-17;2.361746424078209e-16;-1.5090077502283186e-16;2.0775925156801955e-16;6.676163887144466e-17;2.162441651674858e-16;9.966507808709152e-17;-1.0737849431009508e-16;-1.100633964719634e-16;1.5132882036119742e-16;3.265271628318123e-17;-2.805169684480672e-16;-3.6958273491400225e-17;-6.444982869498056e-17;-1.892662427400582e-16;-1.0586880026455942e-16;1.459939083476114e-16;-3.961174087034526e-17;-3.4420555536161407e-16;4.0189937435109835e-16;-2.9265321532946155e-17;2.024306604708858e-16;-1.1804330797578456e-16;-9.079848455661725e-17;-1.5344649912416087e-16;3.116561213509072e-16;-1.326674910677937e-16;-4.994814187889799e-16;-2.1996121670331942e-16;2.4850643709348594e-16;1.0;-1.3137939269201534e-16;2.793732663103511e-16;5.411827659292371e-16;2.7299556820770226e-16;-1.7294054241463564e-16;2.2840798546402185e-16;2.5259078355149512e-17;-3.38943018030602e-16;5.0320248006969666e-17;-4.796574490899848e-17;-3.7565190794593513e-16;-2.7915379083994336e-16;-8.172206324737335e-17;-1.3253864407840307e-16;1.5730477651178536e-16;-2.307497153039769e-16;1.5600468905396133e-19;-1.90976356411049e-16;-3.971494559871888e-18;1.4724484686130604e-17;-1.0019903188781775e-16;3.22129422061821e-17;-2.9023743122051714e-16;2.829294990981737e-17;-7.476496653256254e-17;1.3277721248148427e-17;5.684314098193237e-17;1.0333723161245156e-16;-3.834059694156136e-16;2.1109209151010035e-16;1.2814439934519804e-16;-1.100655843456736e-17;5.547292631702047e-17;2.6605990426908772e-17;-4.585633790407062e-17;1.4787441164144818e-16;2.7577543765282287e-16;2.7881546265437465e-16;-3.315381738390217e-17;1.472521968241079e-16;7.938710197182675e-17;-2.683743438529289e-17;-5.272495091124806e-17;-0.017614028649008916;-0.011302677505797144;-0.04149017460393215;-0.002464120527995208;0.02276431456638347
57;-5.631080513844299e-18;1.0778384282306384e-17;5.756759676461619e-17;-4.5961065354113113e-17;-6.012697925692359e-17;-6.4834699544217765e-18;-7.779758202065703e-17;-6.624569755733727e-17;-7.676304898277161e-17;1.1623837808217635e-16;4.224210900209081e-17;4.093819255536154e-17;1.0969220085721942e-16;6.185255129457663e-17;-1.5656115940294662e-16;1.0233360075300614e-17;-2.2277599001348932e-17;9.474825297429578e-18;6.943628721940346e-17;2.6088583013873627e-18;2.274665401415994e-16;-1.6197325287826258e-16;-8.531399018142281e-18;-1.3014269998722236e-16;1.2335130749735915e-16;1.535204607717201e-16;1.46521264801296e-17;1.6511268777139534e-16;5.739817093591702e-17;-5.649282317145336e-17;2.15762176225181e-17;-1.1502550223491203e-16;9.477535437916354e-17;-8.663236731641294e-17;-1.3313724021430495e-16;1.3703257715437682e-16;-2.906537944015115e-17;1.6612031465189175e-16;-2.0653943612891358e-16;5.1755706191285735e-17;1.2036629535786855e-16;-5.115955527709665e-17;-8.389777456312224e-17;4.3207789049132214e-16;-2.270015362250355e-16;4.2176892248804884e-17;-2.0308004086705736e-16;3.24727318495127e-16;-2.6931908562844833e-16;4.8175465263689624e-17;-1.4097102829628205e-16;5.271340192502128e-16;4.991160489260674e-17;-3.746833257230494e-16;-1.2511416330141079e-16;1.734305217934912e-16;-1.3137939269201534e-16;1.0;3.2304081927231135e-17;-1.389318502784845e-16;-2.262061603510514e-16;2.553796175061115e-16;-3.425429406180925e-16;-5.464385852755905e-16;2.921046075398958e-16;6.568126495873036e-17;4.2925278419573285e-17;4.398612645627444e-16;2.40528009732982e-16;-2.0459346293019697e-16;-1.5080909028780064e-16;-1.3698284691660451e-16;-6.178401150928388e-17;-1.9369386885746612e-16;1.7485635305495298e-16;-4.668719859594723e-18;-4.5376951892367904e-17;-1.6425589555251452e-17;-3.4567021152025617e-16;-6.432692792790605e-17;-1.9924768265039688e-16;7.946803503348388e-17;-4.254997844060982e-17;2.5218884342183498e-17;9.140485000048215e-17;7.129451424458596e-17;-4.1640658580186964e-16;5.015198177706097e-17;5.62737155394729e-17;7.726784114459899e-17;4.032848333818653e-17;7.56543111074873e-17;1.327456208758011e-16;1.6601243585281375e-16;-1.47942392502671e-18;9.248825105473148e-18;-7.908318293285186e-17;1.2220434192577291e-16;2.1248977513789433e-16;3.9662589773503023e-17;-0.013184535834597002;-0.009977552374822134;-0.017690416287561555;-0.005715999260633177;0.0570047494882415
58;-3.286167441139462e-17;-2.8734806077396123e-18;-8.649625530768728e-17;-3.558821576667625e-18;8.375995372852078e-17;6.546845436212964e-17;-5.716616865671548e-17;8.899577832269557e-17;7.148552373631715e-17;-4.354464116915044e-17;-1.0692658978608422e-17;-1.0214426736242227e-16;-2.5966319515302724e-17;-6.417817831661625e-17;2.493029871827764e-16;-1.4752751722734527e-16;8.643858214655688e-17;1.3553658347484591e-17;-9.210019149673885e-17;-2.6756273530281883e-17;8.139048114266725e-18;-1.192266743275509e-16;2.2081349564049184e-16;-2.441906763971627e-16;-2.9908278782603095e-16;-6.99531787897797e-17;-1.0534374214455552e-16;1.0161420814435716e-16;-8.128213600959234e-17;4.185045604241615e-16;-2.435537672038088e-16;-3.254107058185567e-17;-7.15573101194523e-17;-1.8790692683917954e-16;-9.160135142725423e-17;1.14754708741655e-16;9.80535292277479e-17;3.8606174949848655e-16;-4.704594290508737e-16;1.189086106335834e-16;-2.8424115343435382e-16;-4.943248769691186e-16;1.2320468121128068e-17;4.87556379468089e-16;-1.1065670755967753e-16;4.7857937981115665e-16;-1.3323105417153717e-16;1.0649370090678916e-16;-3.3787884040862467e-16;2.5565623457560855e-16;-3.43450821950716e-16;-2.8908226373315485e-17;-2.2186617983597197e-16;-3.4064934805638886e-16;-3.53704934863211e-16;-8.167162346013815e-17;2.793732663103511e-16;3.2304081927231135e-17;1.0;-1.0239040427554018e-16;2.5904550405856833e-16;1.7301844659931373e-16;-9.181106511241062e-17;9.086491217924715e-17;-1.051545909660496e-16;-1.6074666556799374e-16;1.4021023166336646e-16;2.007301396406976e-16;-9.7249875712013e-17;-1.3684113546208838e-16;-2.4379039916020668e-16;2.0436202936808794e-16;1.3481679467026408e-16;5.149119715991815e-17;1.0977522550119414e-16;4.4401400592081166e-17;1.5179302418408478e-16;-2.972404590156844e-17;-8.070201675964892e-17;8.520668446966491e-17;2.273342491482524e-16;2.700632625812858e-17;9.302394680720864e-17;4.880634646267933e-18;7.775669556431018e-17;-1.1895903339995721e-16;-3.181675010572221e-17;1.0777674124104987e-16;8.893164146669012e-18;8.162777989925223e-17;-5.45306887568486e-20;-1.434646008968531e-16;-1.0744549749807245e-17;1.242009359867481e-16;2.8911991031705846e-17;-1.002286212689869e-16;1.553769274713974e-16;4.814984606168839e-17;1.8359935653264618e-16;-1.0446405711192314e-17;-0.05126382303477896;0.017922601484595437;0.05354487998406885;-0.0034056553971143788;0.01322544294211547
59;1.0184602058260568e-17;-9.624077789007109e-19;-1.6451198852068926e-17;5.0460787633378696e-17;3.144455908666008e-17;-3.265056326378323e-17;-4.6713752444209975e-18;4.6731351679339175e-17;-4.1939598315176956e-17;-9.635596459050138e-17;4.8848750892348916e-17;-1.0359361776438472e-16;-3.180487403646299e-17;-2.224704643312085e-16;1.6095907395243542e-16;-1.0274524212122325e-16;1.0039189315135761e-16;3.042779262407529e-17;-5.4514762296171903e-17;7.841821986470508e-17;3.721482975996877e-17;1.5526829283669187e-16;2.145629395310249e-16;-2.1587682145242385e-16;-1.238414273090404e-16;-2.3863970707191104e-16;-4.702872718346389e-17;2.401639136546156e-16;-1.4050157571880316e-16;3.4073007729836987e-16;-8.045098815633764e-17;-2.2157934640850248e-16;1.7203737091296819e-16;-8.960834327657687e-17;-1.511965485430399e-16;3.2733865840847993e-16;1.3673290435281474e-16;-1.9604720342592264e-16;1.3804166600498926e-16;2.617878082588843e-17;-1.8800501190749213e-16;4.856527384961552e-17;-8.999500293687423e-18;-1.8877778078020692e-16;2.733246622677644e-16;5.218351251786313e-17;1.3739228731559903e-17;9.803747844670176e-18;5.438465837682506e-16;2.367535192561712e-16;-4.778822079846061e-17;4.677163509603036e-16;-2.9520745428022387e-16;-1.6977078696876006e-16;-1.8911400939171636e-16;6.617662665570508e-17;5.411827659292371e-16;-1.389318502784845e-16;-1.0239040427554018e-16;1.0;1.3984506356852915e-16;2.3173771260264023e-16;-2.7461481009761775e-16;4.2388881991604884e-17;-1.842908388043868e-16;-1.1705390277685358e-16;1.2865849109415248e-17;2.463461226945943e-16;-3.47965920971769e-16;2.5064132529324255e-16;-2.5035766523696175e-16;5.1792847902827407e-17;1.1938311001387344e-17;-3.657475233986273e-17;-2.0012495056880863e-16;6.599637569009268e-17;-3.558075532625207e-17;2.5709974616858866e-17;1.392529354508341e-16;3.22697104903178e-16;-1.4374811992793015e-16;6.688769788788469e-17;1.49616767132531e-17;-6.488887482216784e-17;6.220012874312603e-17;-2.56534399003843e-16;-4.729033592304515e-17;-2.1162012211455256e-16;-5.19574220598292e-17;2.4495871989182807e-17;-1.1814300369125366e-16;5.0500833173974283e-17;-1.1647005824303535e-16;-1.454155489937527e-17;3.550974542989852e-17;8.946777214171285e-17;-2.6597606567579924e-16;-7.454108251276947e-18;-1.6817267361141007e-16;-1.9627750693350872e-16;-0.050138845879618414;0.014067680982605022;-0.024808312598524226;-0.013484940359723774;-0.003240068448811831
60;1.6541162637275947e-19;3.579647642594221e-17;7.08958117382955e-18;-2.663938637857789e-17;2.0234411098374126e-17;-7.853430286368056e-18;3.197597381757814e-17;1.4732037676237332e-16;3.5810114715115833e-17;-7.022462913689707e-17;2.0382532767943612e-17;-7.999717508123454e-17;-1.2132249632472779e-17;-1.2675026151080527e-16;1.786352777413625e-16;2.983786620715536e-17;1.0849914749366126e-16;2.1877115751217245e-17;-1.416497613923808e-16;8.487024374585348e-17;1.1583236694958435e-16;8.066301630266082e-17;1.9684791428137687e-16;1.4964404172906442e-17;-1.321713427541261e-16;-1.0257078249897144e-16;-4.087688423199849e-17;1.0335922000249477e-16;-2.722779882354084e-16;9.974778950768935e-17;-1.8725952283076584e-17;1.6880759617627662e-16;-8.167591022028854e-17;-1.0836788462047841e-17;8.31278452139358e-17;2.0151148889604433e-16;1.2982829405180841e-16;6.108725923363119e-17;-1.0069213630125027e-17;-1.5709047224642662e-16;-9.829331557613628e-17;1.0121876866593673e-16;-2.302214810313743e-17;-1.5223265245734563e-16;3.4128382130918365e-16;-2.619463682590818e-16;1.0217841929160008e-16;-4.2581237767156687e-16;8.266697803946589e-17;-3.4343039422127277e-16;-6.849087790086992e-17;-2.9636330017488533e-16;-3.4009786652795527e-16;-2.3186882467857845e-16;-1.975695173765237e-17;6.537600097872716e-17;2.7299556820770226e-16;-2.262061603510514e-16;2.5904550405856833e-16;1.3984506356852915e-16;1.0;5.195332170844673e-16;-1.8199804675682093e-16;-1.7402246064987287e-16;1.9228195942600065e-16;2.3805143936318556e-16;2.6070820288081668e-17;1.1206199856583813e-16;1.2527005886058253e-17;9.648868423439795e-17;-2.1537104363382393e-16;1.0540016201610523e-16;-3.3808415576824314e-16;3.539778588252888e-17;2.2070967009297885e-16;-2.294037965371066e-16;1.0474706263729658e-17;1.0020512550853724e-16;-1.9304618223121975e-16;8.519063700702862e-17;-1.3904858036172064e-17;8.053660734054679e-17;-1.6274632328796683e-16;2.6326843268290626e-17;1.347943127083874e-16;-3.648934367222152e-16;-2.0916924359926275e-16;-7.831968782166165e-18;3.633955049026305e-17;1.1736935596500957e-16;4.7943054635683854e-18;8.025775464840651e-17;-6.818467367997792e-17;-1.607332032086755e-16;-9.727642794124993e-17;-1.1916767995086315e-18;2.5816207715351278e-18;1.0745159067671621e-16;7.91356211120055e-17;6.570423034638667e-17;0.013918791948043196;-0.002908504890096538;0.04558917960731833;0.022290246279764014;-0.06059183132777927
61;-2.414122707203697e-17;-7.538240586602948e-18;1.6350750843419145e-17;-4.533807166733928e-18;1.0863194976559342e-17;6.213674156705905e-17;-1.596121991035072e-17;1.833622695233659e-16;1.0363224137470778e-16;-1.8360107561331076e-17;-6.999477284840133e-17;1.602382016192553e-17;-6.659534693345611e-17;-2.78418167500264e-16;2.657078898950843e-16;-3.5297895812596077e-17;3.205354790585336e-17;1.386308150987958e-16;-5.446770188365281e-17;7.068797269273365e-17;2.0633466185313804e-16;2.0393752384721125e-16;3.469282703764579e-16;-2.268058702406105e-16;1.0440235210491297e-16;-3.419276169645311e-17;-8.671839921253953e-17;-1.9361215292135204e-16;1.9338881449959744e-16;-2.263340126524724e-16;-1.1062809799843553e-16;-2.143738893133899e-16;3.1092231199032365e-17;7.792933233026142e-17;1.9009062001720337e-16;5.86420043133647e-17;-4.211467622894512e-16;3.1018535138751026e-16;2.5248038051122544e-16;1.394990806308657e-17;-1.7847620109585743e-16;3.2611158722403146e-17;-5.362361117752273e-16;4.7746429924803604e-17;8.356974120287223e-17;2.882266379804359e-16;4.277867423601239e-17;1.198615729410438e-16;-4.909320759564094e-17;-7.768953880400248e-17;2.5936909180398623e-16;1.2762700135271845e-16;-2.1835428065948072e-16;4.4331069853271667e-16;3.13585782231359e-16;-2.6419149577989582e-17;-1.7294054241463564e-16;2.553796175061115e-16;1.7301844659931373e-16;2.3173771260264023e-16;5.195332170844673e-16;1.0;2.3584011978111987e-16;6.336631072396372e-16;2.218280041282315e-17;6.448588470074303e-16;7.443117964770875e-17;-1.050015558811447e-16;1.921166730271805e-16;-6.123280699556016e-17;2.8242451865522614e-16;-2.858256115319119e-16;-1.7523458229952794e-16;-4.932534721074441e-17;7.579007369705089e-17;1.0183689911258284e-17;-1.8388863523086465e-16;-4.9203907777392814e-17;4.6066978632947664e-17;-4.1427714838113265e-16;-3.6430488339430636e-17;2.561840543928657e-17;7.366915542033216e-17;8.502280774176266e-17;1.8008213551225787e-17;8.698622859534718e-17;1.2133989576259162e-17;-3.2344577323722314e-17;-2.1597925590684794e-17;-3.0805084793240744e-16;3.217698387103824e-17;5.875418937265617e-18;-5.716146483523016e-17;-2.4342644129258627e-17;2.7136844348557423e-17;1.111877837239171e-16;-7.747442754049398e-17;-8.422467651566974e-17;1.2732591476113734e-16;8.264652072317975e-17;0.03227478144046496;-0.007134107247729396;0.0014497912749747701;0.013458098454747802;-0.03433948231922185
62;2.8593898801305486e-17;8.615941748044215e-17;1.885897859572963e-17;-4.6834489315245734e-17;1.7922120523901436e-17;-9.274526926987819e-18;1.838290436321535e-17;-1.9272100366479454e-17;-6.494310966416306e-17;-1.5706360219207663e-17;1.3969953005876905e-17;1.4041437681913296e-17;2.3156250263218873e-17;1.2884838726106074e-16;-6.955696825946508e-17;3.59789631525898e-17;1.9206054729168663e-17;-7.080466207239871e-17;-1.6807391223658702e-16;-4.673315591169047e-17;6.07606561911135e-17;-4.580579019505601e-17;-4.1131061012682175e-17;-1.7162818325196852e-17;1.0591164538520627e-16;1.5104754505571368e-16;3.224802411023379e-17;3.808968538477942e-17;-1.5415281209075083e-16;1.785171633309139e-16;-2.6228279580991598e-17;-1.3758602884249689e-17;-7.715492627833665e-17;3.752554739556937e-17;-8.902408091437046e-17;7.409951962758832e-17;-1.0556045544663587e-16;-2.2501350422888057e-16;1.3882866141470235e-16;1.2911823895176334e-16;3.2505866346625805e-17;-1.6349735956145857e-16;1.1789586980175544e-16;2.7892635532874313e-16;-3.122994044037014e-17;-7.766609242072057e-17;6.921790369998351e-17;1.7435942702776663e-16;2.653849856252443e-16;2.722743838914592e-16;6.573248618912648e-17;-6.322827289009282e-17;5.978851525702674e-17;-1.6183900116169878e-17;1.4867740919586487e-17;3.4122167130898835e-16;2.2840798546402185e-16;-3.425429406180925e-16;-9.181106511241062e-17;-2.7461481009761775e-16;-1.8199804675682093e-16;2.3584011978111987e-16;1.0;-3.1958381842232474e-16;-2.253511703406623e-16;2.1355587510334284e-16;6.337544307848997e-17;-3.0467380026318977e-16;-5.502726533536874e-17;6.61446260109429e-17;-3.101642281074177e-16;-2.0239838739951311e-16;-3.4357604137409095e-16;1.3014831584545205e-16;5.43993742771856e-18;-1.0866905359660206e-16;1.2243463135661246e-16;-1.2074490185421073e-16;-9.26966748477332e-17;4.81277259329406e-17;-8.366450583666551e-17;1.605785726948566e-16;-1.8467063217393446e-16;-3.1541016031880735e-17;4.805047166402103e-16;2.1105470231174092e-16;9.416399270480766e-17;-1.1802348652231315e-17;-1.6893933820431914e-17;1.9409188923534245e-16;-1.3538016902189695e-16;2.0371134837049018e-16;5.83496616508112e-17;-5.4991261854482876e-17;-4.94741150951556e-17;1.1112795704092404e-16;-5.126690497349616e-17;-2.1957759290514412e-16;1.4056091816364535e-16;-4.354552903589486e-17;-0.030220512936686088;0.004543644199952443;0.027734085693261655;-0.001915680747447496;0.06857491820695645
63;5.969033099700489e-17;4.497548929065122e-17;-7.515286431827236e-17;-5.3264831067416616e-17;1.1374991279254967e-16;1.7172957056272108e-17;7.838066674456992e-17;1.494578713170906e-16;1.5596660550052393e-16;-5.586636899422751e-17;2.751967266269787e-18;-1.8675343485203004e-17;-9.963919325408057e-17;-2.869887226924912e-16;1.7491397952120338e-16;7.323152521220125e-18;-1.4866423915624765e-16;5.992599584067791e-17;5.92063927288127e-17;8.640633443472244e-17;-1.6014567916243787e-16;5.1913213423109466e-17;1.677878510154467e-16;-1.9850389111046878e-16;-2.5076323953207976e-17;2.272237717234227e-16;-1.1178841633621897e-16;1.4350137519476832e-16;-2.8058501235899225e-16;5.548663640781351e-17;1.5583417889690215e-17;1.2176834378497987e-16;4.1159427043429166e-17;1.7383932022825582e-16;-7.486685593323445e-17;-2.0311544879393854e-17;5.396480400128518e-17;-1.7624881035653167e-16;-2.469200631223708e-16;-1.364626264213723e-16;-2.927569317431301e-16;1.5476428473399373e-16;-2.4019999184749744e-16;9.643111249718576e-17;2.460927757803409e-16;-8.310000374149139e-17;-1.0820842162401192e-16;-1.702630440115574e-16;7.899402059543688e-17;-4.0595044360890454e-17;-3.4364542895173117e-16;2.4029698051549712e-18;3.2859469710101666e-16;-3.1966233741863454e-16;2.618403903986237e-16;-1.6634368477914462e-16;2.5259078355149512e-17;-5.464385852755905e-16;9.086491217924715e-17;4.2388881991604884e-17;-1.7402246064987287e-16;6.336631072396372e-16;-3.1958381842232474e-16;1.0;-9.916000394855123e-17;1.1277114903186816e-16;-1.2136006387582375e-18;1.3473009937019996e-16;-2.997470010204267e-16;-1.0302516805859417e-16;-4.9623414102698775e-17;-8.344838421136276e-17;2.840629395258656e-16;2.133117036574459e-16;4.2949990627072185e-17;-7.93487721943134e-17;4.2751651558640975e-17;6.951450426451195e-17;3.763226698045718e-17;4.457923055770019e-17;-2.501654143662059e-16;-7.880450484250694e-17;1.7747677462627317e-16;-7.494426250202872e-17;2.787765217924137e-16;-1.1078424234747913e-16;1.7501289113061197e-16;4.8285286984705397e-17;5.679346328496825e-17;1.5702415084298542e-16;-1.3080777436503092e-16;4.784572349809404e-18;7.954933295698101e-17;1.5167930415189745e-17;-9.682725063265025e-18;-5.931900485155993e-17;-5.667626560871835e-17;-4.62243305456736e-17;-4.180834767459706e-17;-2.439376616489851e-17;0.005817858783008145;0.005212086311683486;-0.0040273771953409435;-0.008094656364435928;-0.0077182004057626315
