index;nAcid;nBase;nAtom;nSpiro;nBridgehead;nHetero;ATS7dv;ATSC1dv;ATSC2dv;ATSC3dv;ATSC4dv;ATSC5dv;ATSC6dv;ATSC7dv;ATSC8dv;ATSC1d;ATSC2d;ATSC3d;ATSC4d;ATSC5d;ATSC6d;ATSC7d;ATSC8d;ATSC1Z;ATSC2Z;ATSC3Z;ATSC4Z;ATSC5Z;ATSC6Z;ATSC7Z;ATSC8Z;AATSC0dv;AATSC0Z;BalabanJ;nBondsD;C2SP1;C1SP2;C3SP2;C1SP3;C3SP3;C4SP3;FCSP3;ECIndex;fragCpx;fMF;IC0;IC1;FilterItLogS;PEOE_VSA1;PEOE_VSA2;PEOE_VSA3;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA6;SMR_VSA9;SlogP_VSA1;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA7;SlogP_VSA8;EState_VSA1;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState7;VSA_EState8;VSA_EState9;nRot;SLogP;GGI10;JGI2;JGI3;JGI4;JGI5;JGI6;JGI7;JGI8;JGI9;JGI10
PEOE_VSA2;0.09017383546258598;0.1897476010174865;0.3201398915389292;0.014912190042556792;0.012413867004804404;0.29893670801333677;0.22936406947658905;0.37678475571150855;0.26842033019355843;-0.018543577055445203;0.006190727795300135;-0.0654546482507592;-0.08850905205263314;-0.14507425605277968;-0.15765358803263718;0.3144740047137002;0.203338291101475;0.027885149023359024;-0.17407045127208656;-0.21030196358274864;-0.10439296018153765;-0.0932355737344512;-0.08541334392804292;0.04252674915240837;0.10828143926632525;0.025865488369922043;0.01784680322310235;0.07656406633286801;-0.007285797164899544;0.0008326409884209211;-0.09811853074271433;0.25112511105898067;-0.09701021524005844;-0.08215836676989127;0.4985732417923128;-0.029160559652621477;0.411402674795174;0.1044352631147205;0.20107892339493189;0.13048499616318956;0.015928160112559254;-0.015678464480651255;-0.010946560478743702;0.19020462670297955;0.053813834998013524;0.2420648932948466;0.33886574299940786;-0.07857877278108907;0.09364382172655218;1.0;0.02240942098968209;-0.015393496891199865;-0.06574488314205328;0.11265899915100229;0.3501498709921056;0.24398602657057974;0.11639627291324521;0.12798016881974464;0.2623767579991943;0.4472079778327886;0.04328416051113487;0.3045914489955519;0.15678009936050716;0.2142792562880171;-0.045848512636130684;0.11857010150660585;0.32203787825736613;0.27026921671323273;0.2791445615075618;-0.056048227980641505;0.03336454801171477;0.2376612436902286;0.2746855979263036;0.2023440957519621;0.17726241419875627;0.08433517184202685;0.1478400547969068;-0.01469997276427056;-0.09190143906613672;-0.02622125588049426;0.6333647747077725;0.14692875586534193;-0.05407126031335745;0.020867855281792688;0.10707367933214809;0.01815880597575639;0.16814328314491292;-0.045240856159351334;0.2859910090803668;-0.030681252933498316;0.09323535221772104;0.0788557822097559;0.14111289048504524;0.08669454821374423;0.09465702434852775;0.16985117595839477;0.10111083249364151;0.16869073831888912
PEOE_VSA3;0.1488132644477312;0.06943699340355161;0.2663659924727632;-0.012347655289834725;-0.034398725533419806;0.4598594249602396;0.3818513439879743;0.1781385796463531;0.30227240458524923;0.04181483904874247;-0.03213792891137364;0.0715505892080941;-0.04449837296732565;-0.12307037005887773;-0.09481188355410729;0.123091325479098;0.024656737169228612;0.037094234435887455;0.013396093619701444;-0.02837200856797879;-0.07406261357830793;-0.12244536796317187;-0.07213547391978106;0.12475606525581166;0.10136038348354245;0.02480418862099872;-0.0009058216935051322;0.11853341806554092;0.04387104292229783;-0.04625223609742405;-0.07257113941695553;0.31788510130942976;-0.07416291492379128;-0.11065988199553517;0.41735680792077806;-0.02772309479743557;0.3743852085157719;0.08607147938302406;0.08180632491275998;-0.06972186983048587;-0.10952252284064014;-0.10016716997418482;-0.05236075311379826;0.34564528756629637;0.1296842974098735;0.3795720049392013;0.4041504643571465;-0.14307971200384953;0.15265133121888447;0.02240942098968209;1.0;-0.01835075770662839;-0.11072269814651053;0.12353664043830612;0.13145177300130986;0.30461656971358403;0.1793546221236507;0.2641852471718917;0.2799534228732476;0.22435008713069202;-0.03956552160377953;0.3777697257816071;-0.023086986745836702;0.1626743760429513;0.17433091864165995;0.26192057825612836;0.31472336308648446;0.25929528986657435;-0.02092175764333666;0.006686833578103142;0.10770547869430827;0.3278500394689676;0.22177290689715654;0.2439754140925408;0.12808633227605787;0.09283336675537389;0.1834622777456466;-0.008066099178972016;-0.07298899179496425;-0.014150597146109736;0.383657886274067;0.08960182365250126;-0.09901469300922049;-0.08538465061832251;-0.049176180642941235;-0.23220740725584504;0.2431362123836504;-0.023299921147938777;0.34787165214889354;0.025419864790583824;0.019601283898855165;0.03220515668425567;0.09217334944810797;0.14758368997716872;0.21964913123453036;0.24942481040595468;0.21557697022286954;0.2429760790228661
PEOE_VSA5;-0.03797934564242625;0.0635104119428818;-0.027696422002665918;0.006707514844158258;0.23694016719914052;0.10300616958980725;-0.028953011966144634;-0.021267101819954243;-0.019899209415381994;-0.03188281692898371;0.04064194479523554;0.014142855265877613;0.013925164742710038;0.029036132895461864;0.02198127283050192;0.014459529542369334;-0.0027205780617218372;-0.215622183639046;0.0758693584968272;0.1429899518988141;0.049922081977283;-0.0019251306835106328;0.00331566944977149;-0.03346104070961887;-0.12116798497678408;0.00024407317941379313;0.03642850200024573;0.028310045868761416;0.0002977784596450217;0.011130857205694065;-0.03242279140864129;-0.0815143735817416;0.015303328900951471;-0.07689507108647041;-0.06543682557796124;0.02239540928736049;-0.028634370276554525;-0.05641218710235963;-0.03187267127306928;0.21102919907949144;-0.048722234649015775;0.10572857879344437;-0.019369153628000582;0.03433233494558046;0.05333043069048696;0.09294864212861279;0.041294333597787856;-0.12581594628651002;-0.06348121583693082;-0.015393496891199865;-0.01835075770662839;1.0;-0.06624437719891575;-0.038936643432724516;0.01213780368716906;0.07687010812927816;0.09312302207698364;0.03495083145572886;-0.009824282743555736;-0.055999697458427845;0.011927725003909385;0.07239275491718376;-0.005130355787805107;0.052951110031657624;-0.005456932064021769;-0.01953839771784843;0.08001971565868765;-0.0463149554632008;-0.02675559141870556;-0.01635227870044893;0.0400765977227751;0.051075755785036946;0.04233943566308598;-0.007930297695846068;0.02740905121159234;-0.084285452956132;-0.03256832013818449;-0.02416116554355654;-0.046475254278195426;0.4267751344139405;-0.08051303231170467;-0.0324373014194652;-0.011615185784390528;-0.03191487878296771;-0.07826982579490617;0.00996212806052905;-0.04319076150837804;0.07853708029916082;-0.0036028473600093185;0.11274236632703004;0.20124704076088368;0.05439948300093174;-0.02696268442652623;-0.005900922832305341;-0.044875610352041725;-0.03866915432528775;-0.04035126277035209;-0.03503649251185862
PEOE_VSA6;0.019417830203601823;-0.004328692762577518;0.3895683292915099;0.026795127665603897;0.011570727302582613;-0.22042490100291556;-0.020768568746368045;0.1528481205199436;0.005978461426684293;0.050127558563853605;0.07473723476774162;-0.008861284797301963;-0.13361271663493435;-0.04819506993207301;0.0441451998699732;0.22823993491549416;0.007070340827273916;0.011893179936817986;0.04127333752269526;-0.08543745630854793;-0.14272729160895334;0.0005544672545507991;0.033419026130159096;-0.0439564596621978;0.008421860655793792;0.08086727843188828;0.049898701781485234;0.023300993769719953;-0.02268841195896585;-0.0890551257308317;-0.03125653658761088;-0.4082838503738508;-0.036912638270887414;-0.2417208618125909;0.0011708661393131981;0.013880780760652347;-0.015541492657805684;0.3446510698185734;0.1253083681139205;0.1597487641927615;0.22767336418743353;-0.11342294041653475;0.022826265810522356;0.13828477418868587;0.1751284882986805;-0.3462176045174118;-0.10037193843739863;-0.5730970446713854;-0.06487470642254009;-0.06574488314205328;-0.11072269814651053;-0.06624437719891575;1.0;0.2112482692043849;0.03303759665421464;0.009364620374056234;0.03011572008586384;-0.07203602069504776;-0.014834631554231975;-0.06032602560913405;-0.020368943633599344;-0.0619511304738439;0.089511079325804;-0.06517094398804298;0.03142779989777211;-0.04504782711821929;-0.14747454892107342;0.021552642552866704;0.049509966422862726;0.15017106503927508;0.14687490512987367;-0.17840864490520225;0.08123819133350506;0.09182406311017759;0.2248299813853178;0.3210338003810898;0.10702300900091034;0.29670568367040095;0.3422677959069251;0.13174620602301723;-0.03390206992934991;-0.06278833065767706;0.15221471662927857;0.3813995460249896;0.2866676999175446;-0.019217864202933276;0.2860349160360269;0.5560466807339788;0.12182393941477263;-0.1863664273459355;-0.11659779660866085;-0.12544819956879733;-0.010434423564291436;0.020360649509580702;0.04480990900311534;0.08012031508903965;0.17665510545578067;0.12310475021654874
PEOE_VSA7;0.08846376895961001;0.18798561843119493;0.6582116288414676;0.1917873089815244;-0.03472205660062605;0.04493744493366664;0.2664013341393612;0.47710218632233437;0.12744513611344008;-0.2451939411908345;-0.16885186262067423;0.03370558681852311;0.04119584091736741;-0.06490990145957551;-0.005115178572459783;0.5868146927867381;0.051872442813887816;-0.2526752382028347;-0.20647530670704728;-0.016103812538602404;-0.08735647151348894;-0.1387524157129325;-0.1325580297182234;0.09241292853710267;0.16549372525077913;-0.14941137219739498;0.11095918893119255;-0.10260088260134385;-0.1347304830468499;-0.10305003615709435;0.08562330274021156;-0.1767086183309992;-0.024006292329954795;-0.4214223219828224;0.23531134374254878;0.11781777630148624;0.1815700547545708;0.5567295449627194;0.3022249960973532;0.28868460737495183;0.23853157928658666;-0.14551903877969685;-0.06515489504333154;0.5027291124196915;0.296541919104171;-0.1568181177827186;0.32294413183239873;-0.5579452521018857;0.2531208127169732;0.11265899915100229;0.12353664043830612;-0.038936643432724516;0.2112482692043849;1.0;0.3195360399358145;0.17634160246283423;0.21979877850149293;0.11101628773672498;0.15067912530390706;0.09855271866734616;-0.009539973689928238;0.16062474590350204;0.2701873851379932;0.18363609409086196;0.31622578554600556;0.20765119261331677;0.15877465331987806;0.17412252610242995;0.3668959314202823;-0.04158378103308613;0.1751147618332789;-0.012219989641499491;0.24131798405672106;0.47588296188610935;0.5271943247681597;0.2170602670442921;0.33202821091803914;0.3451406502539856;0.3444938012953828;-0.061822602360158005;0.2457068010802688;0.16258200705544434;0.3070726726483039;0.28992221500052945;0.39139814715828863;-0.0003704307222619066;0.2287680057586133;0.45096981470370506;0.43066436704558697;-0.16345033174078671;-0.07162964965474529;0.06248680971688473;0.1621466895633365;0.24180811920475798;0.29997308688895963;0.3503277838355661;0.39793437347798977;0.4058280756116094
PEOE_VSA8;0.16566338267822772;0.22858236960058126;0.5032919140118185;0.12479580970222785;0.014029239846314882;0.2357640269777049;0.255787383270157;0.45741703158858943;0.1546240488597638;-0.11505214271718281;-0.10770635707556477;0.07878801388845819;0.048897442830069505;-0.03200834511454083;-0.09469988780817433;0.44835588593292314;0.18330969370568737;-0.07865339110483163;-0.1401823411705158;-0.039275429321669074;-0.09436723924239541;-0.1908319041505206;-0.12748732969092377;0.1165033337874206;0.10882878282486813;-0.018019239369389622;-0.12095994222488803;0.09985933672440306;0.09140492333980936;-0.018388042226353707;-0.06090891512671211;0.04473567136001075;-0.04676107633158132;-0.2821329839237887;0.2739156901025492;0.0033706592118252616;0.3360957055227613;0.27306245428658305;0.3070434908298621;0.07697051398893603;-0.027654809795243814;-0.03771488469591876;0.007131137103709977;0.4310457118257826;0.14618308150210288;0.1427405135522931;0.32924944701075165;-0.3304119120427524;0.32155499663186593;0.3501498709921056;0.13145177300130986;0.01213780368716906;0.03303759665421464;0.3195360399358145;1.0;0.14173203638214818;0.1199057328196811;0.07035569764704415;0.1646685836920222;0.2161023964021469;-0.022401996559273177;0.3941717959664206;0.05026227327607389;0.5174204499090178;0.05054900317113569;0.20016148227136912;0.4103439825094764;0.27960109996801197;0.12352383923663622;0.010791264468172536;0.21539768381383248;0.053992276015784726;0.27501025137080654;0.406371385596639;0.41482202711571187;0.12488131021515851;0.311870700917916;0.1743883728255469;0.14174727405175894;0.05100269615564872;0.3977372858989907;0.06999666547036343;0.12217650180682177;0.12590595894643333;0.15899118030036463;0.2103903998482462;0.2392787822286734;0.1483787965381068;0.3836810100817713;-0.0985406622053867;-0.10753044140750108;-0.04486773017744163;0.028832599792412632;0.1838067651436782;0.18627691453476342;0.2176635627027393;0.1874457396880872;0.21520708232762803
PEOE_VSA9;0.12914141721521305;0.15634431082468014;0.4015861685597233;0.07261111813033883;0.17108740793485394;0.37928534940837705;0.33806674392648767;0.2719812552691489;0.18722114356591746;0.010830298734036086;-0.010718132348670308;0.05554586939076144;0.0023350482914027276;-0.09814994290359878;-0.06373217619265682;0.3084903519153811;0.15296101008930058;-0.011255809347577748;-0.05035763627671891;-0.06178987489279287;-0.09591572741146874;-0.21228265934836313;-0.13485905394705408;0.053397033101820916;0.0018266412056261849;0.01492570090727642;0.06683049828610649;0.05310357950126617;-0.05104842602584563;-0.049262990376814905;0.01770852883675637;0.17797010342455408;-0.04113247598519852;-0.2402744111488536;0.2790173143721774;-0.08023847951137947;0.2818291064645298;0.18031884489280528;0.21633797635275906;0.12024558550340421;-0.07963339381664651;-0.029956934694077238;0.020128657400526315;0.392032187973384;0.15440464407196183;0.26211943571908825;0.3634989035060081;-0.24927315009212678;0.3558482763531875;0.24398602657057974;0.30461656971358403;0.07687010812927816;0.009364620374056234;0.17634160246283423;0.14173203638214818;1.0;0.20042894128518418;0.213996948264478;0.16240336478574918;0.16636574973866233;0.046887313171970604;0.19483228522542673;0.08849559882341053;0.37452228815470995;0.20980159447410363;0.19683377174724562;0.42465610436249956;0.3160321257987511;0.0756434091706542;0.18587317156317562;0.12405245747351211;0.28962470650939626;0.4021172235871111;0.3773673256107646;0.14230978150053405;0.08326003980751713;0.2023164955458309;-0.019808644238801958;-0.08363194701068384;0.31790377647249723;0.33544365915728414;0.2587085903868366;-0.08390491067387154;-0.023258779575387908;0.035707095587966295;0.01674336572414201;0.28734305084447254;0.047031310182538526;0.41321375253280784;-0.050978984839988584;0.011553943059296943;0.08845689765557295;0.10051046612167029;0.12675814624240114;0.16375077201910868;0.2576757322536632;0.1833663115411207;0.2716585632869818
PEOE_VSA10;0.0836811475676073;0.06593343792806924;0.4031349742454827;0.09602393798840517;0.37581010987324187;0.3085801983210205;0.3712364559687754;0.2472441818931096;0.0319862454407168;-0.052229540662537835;-0.04462175578069358;-0.03301164096564866;-0.11695186046564045;-0.1162882980911145;-0.055289387479870535;0.39779920155470283;0.0883133397109876;-0.10605951843949048;-0.10334288040939123;-0.061422254452838096;-0.1434660044648438;-0.25272516295376773;-0.09802081049414932;0.006835306787992962;0.04004995963663221;-0.04203996045577696;0.08616481917730918;-0.0019157519036309735;-0.07505743234955511;-0.04569021415171721;-0.006061460258953282;0.14540285628782013;-0.05527694083880038;-0.24099112357939514;0.15471598769445985;0.002964782060905239;0.20717990118599258;0.2000748145613191;0.18736955440890124;0.14684383421567276;0.05617544620371728;-0.1436360163071271;-0.0119934487725477;0.3496575436056917;0.24540259212455803;0.10995638570906574;0.3386789249159933;-0.11386184561501585;0.4756787793065857;0.11639627291324521;0.1793546221236507;0.09312302207698364;0.03011572008586384;0.21979877850149293;0.1199057328196811;0.20042894128518418;1.0;0.1794185104602194;0.1524035047797636;0.0249516919110412;0.031086597084137437;0.1972110276405087;0.08308846154731202;0.16064866828584257;0.31045418961951576;0.18247242217139695;0.4448867315576548;0.2702115695438697;0.11719355968345255;-0.005478116090358783;0.09932306588834777;0.352193340152212;0.24432441457615786;0.22526312975219964;0.11828376181415919;0.020630289137573945;0.25189041001552503;0.12487083073477676;-0.018751137853376385;0.18772985785621907;0.19755514342387856;0.43349562461969826;-0.014550024388635297;-0.16185461455461564;0.058402694107093145;0.025207510543916508;0.15367098894164125;-0.05162273924316825;0.4161202350877004;-0.025139059101503627;0.04519274050347926;0.10341599679108433;0.06807658998077216;0.14759425693249775;0.2156850184643433;0.25036039614756284;0.29249929391630153;0.28420925640221484
PEOE_VSA11;0.03269297949716775;0.10338557203441963;0.27713960423801287;0.07406302116558812;0.12634846538724318;0.38081778199701893;0.4595492094912036;0.08758568210257524;0.0433815846649066;-0.06170909754403466;-0.17676980907062365;0.11797747829950739;0.001633593477228436;-0.10113816153846812;-0.051586913769159436;0.28013609265276346;-0.039559952960296074;-0.11565821335006204;-0.0803789842324599;0.027918393637810162;-0.005048696888569307;-0.1303093905745917;-0.13114002761289992;-0.08369461060345913;0.061472170982843015;0.01160402061211887;-0.024840043565894507;0.05961523343731524;0.004713322508520915;-0.03301594483123206;-0.06110560034848651;0.13322267061112017;-0.02205113575286473;-0.13540101024927595;0.2813903119973203;0.016646113197710984;0.2855207932072486;0.19616285831771998;0.012731429312469181;0.08236658254062984;-0.022080672354814736;-0.09009104451461256;-0.02066680622577948;0.5644724476580183;0.14980711236513441;0.12252889796291647;0.24049357448279218;-0.020570901217349818;0.5131063687458024;0.12798016881974464;0.2641852471718917;0.03495083145572886;-0.07203602069504776;0.11101628773672498;0.07035569764704415;0.213996948264478;0.1794185104602194;1.0;0.22048753045482472;0.025200944986033452;0.036693660592572896;0.0831753359919356;0.053092321331474616;0.03489894424622182;0.5504846831354488;0.16157643110347203;0.35758432945474217;0.15867871593823685;0.0402176304042988;0.017398940169724306;0.0677949557690326;0.513287585695327;0.15607564977050714;0.30081888622410075;-0.009011916211196616;-0.029195109297078175;0.06497090848933293;-0.055970307677767034;-0.06005510757173082;0.17493165082310766;0.3646123042211765;0.5654593040217778;-0.0909601901452062;-0.11459858636812591;-0.07719302259597989;-0.007654560658530161;0.09799551552096865;-0.07286341769578362;0.5054916230845293;0.05174774238978574;0.06133315033301465;0.13653344269250783;0.057180446326388246;0.08992281419885004;0.09874684908224818;0.12156568106096056;0.11433285148864092;0.13047840261201346
PEOE_VSA12;-0.011638710398400894;0.03074329740707004;0.324246366386266;0.02815782245818476;-0.02893896512801931;0.31875086287274706;0.3070873778283507;0.2783909827385739;0.1950090448804122;-0.01648715156599768;-0.06196935054995303;-0.040574617503602646;-0.13033582085117315;-0.08899188886608841;-0.02851999319580621;0.2912649894415585;0.09866373286854523;0.032851839839068114;-0.06846596959229839;-0.12517217679392215;-0.11538827106446778;-0.10455663236881646;-0.10335572852494813;0.08465526083751918;0.14689672550702831;0.013714232651302878;-0.01313271110943633;0.06417136126760443;-0.03745740046821151;-0.007635983975065905;-0.04657249644255509;0.13495472905733222;-0.05181964708280821;-0.0851593814772977;0.3401899280078251;-0.03418343972704538;0.3766288086874431;0.06920351093627186;0.11972713837179326;0.05102846849728221;-0.03490483645017585;-0.04215345140462227;0.004761633334564196;0.2884209174124663;0.06861894270840603;0.18977233612016137;0.23833062856027545;-0.09395299845973573;0.28951490814908964;0.2623767579991943;0.2799534228732476;-0.009824282743555736;-0.014834631554231975;0.15067912530390706;0.1646685836920222;0.16240336478574918;0.1524035047797636;0.22048753045482472;1.0;0.054852706543683565;0.005577116736507282;0.38284243401541;0.0981915433021207;0.22871342296063363;0.26212564616124145;0.21391775673534472;0.3449084533172708;0.2939636921980547;0.02407689171572697;-0.003575809885015233;0.036156846763953615;0.28915587178259516;0.18992657450664316;0.21050376620783373;0.08988504212053092;0.08079586560875919;0.16939193615009043;0.018781743260609954;0.0004969253956975164;0.06562972946094442;0.47375799775873445;0.16151820492179497;-0.04613463242468571;-0.005654843487542668;0.06823947547393812;0.05891298281765148;0.18758107676721442;-0.05232535188172379;0.44519529676710734;-0.04623509760313743;0.002711707947062049;0.026599116496927432;0.06696676645659404;0.1339952036196912;0.133794410724247;0.13114261743979477;0.08146261909510351;0.10292549919754505
PEOE_VSA13;0.07169647237926645;0.09951021974232703;0.18587329377679015;-0.03267728860488113;-0.004116860374384282;0.2945221847795031;0.19557186555037537;0.20533195320636055;0.3054012371162165;0.09486312202439148;0.13657602775043937;0.039320355186660466;-0.028089644734193973;-0.13640376070493357;-0.09062111240820432;0.1557385302892311;0.13289759760790773;0.046854994064732355;-0.08574851869900664;-0.11569308055452501;-0.06143134209446699;-0.03164860108193631;0.015713945896323026;0.11876947096565424;0.1093838212474678;0.059025885797560955;0.03266784934370104;0.07691657819442559;0.02157607749056529;-0.014443256481117129;-0.06826793990559413;0.25114051001541815;-0.052555706972154885;-0.08515520821163923;0.3466315605227669;0.003324668477130914;0.3203700273128619;0.1151877667013401;0.09436142482005835;-0.07010556722543919;-0.02578197345144463;-0.09223152157364387;-0.006923802840107706;0.22903738292602857;0.10999725846248151;0.2983064674723366;0.3017878182530138;-0.1286015797346578;0.03421053213781937;0.4472079778327886;0.22435008713069202;-0.055999697458427845;-0.06032602560913405;0.09855271866734616;0.2161023964021469;0.16636574973866233;0.0249516919110412;0.025200944986033452;0.054852706543683565;1.0;0.01161058857661918;0.23639946794523972;-0.05525419343874025;0.16424211864869975;0.002996751567536025;0.15421519423832558;0.20393786753320473;0.1158895998118588;0.08331319302045861;-0.002921915168335346;0.021950515515877796;0.17005536308961255;0.1850509617025534;0.13867871717003477;0.08453097975859403;0.09105078140233;0.17023070636211338;0.00042497345412491046;-0.07839971142665016;-0.02781518296127076;0.3343218585484202;0.026485710832810306;-0.01979338103762521;-0.02310173356487784;-0.007251772953032444;-0.19315135112961834;0.07175845569786667;-0.005746853013464987;0.15906786100410217;0.04152083083582117;0.11665632528093885;0.04854269409083959;0.1449916746654675;0.0781888686988627;0.08052242293179583;0.12341785982056773;0.06718752173214242;0.12268557540864683
SMR_VSA2;-0.014147843257130864;0.3033201653652439;-0.018447060837935216;-0.02243036167257353;-0.011011837127197839;0.0466009000226879;-0.0017394445717437623;-0.03506140545800796;-0.006142384358015742;-0.024729150666317663;0.028980449802902413;-0.01970547464222557;-0.030449512887297348;-0.00958912921426501;0.006639471266472093;-0.06941618386700811;-0.05012873185132031;0.038587101110329244;0.0743810513503997;0.01348374444873108;0.000995678492991514;0.01295210197434637;-0.0060264323387163934;-0.055684826203040785;-0.04685280164698239;-0.01618394503021144;0.0040209462475441615;0.023825619159330253;-0.005622011726309904;0.006159032715155607;-0.0022610809265998033;0.005039348082078434;0.032395640136455586;-0.007585830325567576;-0.01135393931991563;-0.02047710118128369;-0.03030500266508495;-0.02113846376313897;-0.056645677638030696;-0.02311562710587695;-0.009117615731411047;-0.045520201267981016;-0.06890726893031825;-0.030356240255989844;-0.01353906180286115;0.07695059057771123;0.059097138131442094;-0.017692659451609992;-0.025718737195340752;0.04328416051113487;-0.03956552160377953;0.011927725003909385;-0.020368943633599344;-0.009539973689928238;-0.022401996559273177;0.046887313171970604;0.031086597084137437;0.036693660592572896;0.005577116736507282;0.01161058857661918;1.0;0.04533074393744874;0.005190308292475116;-0.01795357687816676;0.10351285731147991;0.022029070132212756;-0.0360596879740427;-0.058065673649819564;0.22366247055656294;0.042044937559150765;-0.009921098910758977;-0.001420510014201495;-0.012829697492855096;0.04175436602292926;-0.018457015876431088;-0.057627070537479;0.06357012744093743;-0.013184565347565132;0.004356819304704977;0.059310556096089824;-0.07712376493738252;0.12678701195938955;0.0060417792460246925;-0.011764580680072379;-0.06824937810659651;-0.0415635701066894;0.000751503172427447;0.0038419386915507863;0.005777080531246487;-0.028657591722489623;-0.046118130975413694;-0.035883725360961946;0.009684077502581975;-0.037658842531678116;-0.038999119693690944;-0.01916124541000861;-0.024604166007313185;-0.0016431040221952216
SMR_VSA3;0.07005430424709426;0.26041659330177286;0.32416417367659334;0.0245391383219107;0.0001059394512552042;0.2910018626556628;0.2263126101893;0.38761288201568495;0.14389259535629856;-0.016912192770248313;-0.015840977907194066;-0.045736657342186356;-0.10806803318238552;-0.06225660728260884;-0.057566400438094655;0.2869139390939146;0.17163138919469825;0.049062246490310935;-0.022190645125151925;-0.048094641430031455;-0.10994966253615913;-0.15965097496632744;-0.10708124068017168;0.036509387706863614;0.1481966402407357;0.04386820485166512;-0.003649351410949189;0.07482869216772281;-0.0010655392099249534;0.0024407475425400173;-0.08084794000147652;0.09055345679460881;-0.08632676227393996;-0.273565836350874;0.11464893772836189;-0.03210596727653777;0.4402036731884966;0.02303671185490962;0.19137248189792344;-0.022713550954067577;-0.07007876106238808;-0.08197336616233368;-0.017393722927503463;0.2710270271447034;0.2615894051636534;0.3097930334177474;0.44677703867761176;-0.14536359899164142;0.2158833799169534;0.3045914489955519;0.3777697257816071;0.07239275491718376;-0.0619511304738439;0.16062474590350204;0.3941717959664206;0.19483228522542673;0.1972110276405087;0.0831753359919356;0.38284243401541;0.23639946794523972;0.04533074393744874;1.0;-0.01989729014013537;0.3654165277745516;0.09158735732075865;0.23719900243851566;0.3965898311293815;0.15519815950315513;0.013313889861119255;0.04756035461474937;0.2948688929028291;0.02999722235692105;0.21245016699261318;0.27051974741787677;0.2836277989559887;0.08556585712517373;0.21419016136037855;0.09854984384915112;0.14692703535870888;-0.0028024024080848544;0.3759796154408852;0.04249924497786744;0.05557956008559757;0.07298922669031371;0.09687743643072504;0.13795825317466237;0.12852310362499375;-0.0816010470831834;0.31220111307751663;-0.17297265436574935;-0.044241409330378414;-0.04178680583497324;-0.004731513608984946;0.10271004263796077;0.09840079645207386;0.18178600758878724;0.1310655642703937;0.16724013672093205
SMR_VSA4;0.010046578359855384;0.08094009943324607;0.28963965196456143;0.1426004544742859;0.1870356921978971;-0.020760196572244996;0.08704609549702859;0.26344357813573155;0.06995516050158167;-0.10923796423911673;-0.10555836852736217;-0.02005918858658002;-0.005727388782024808;0.033940803580407734;-0.032093088784503884;0.3732372304101048;-0.045178422583077686;-0.36536451582947177;-0.20419276672989514;-0.0067243821248113575;0.0873647744715117;-0.009052328705926604;-0.053486165449004315;-0.02463070801832073;0.06023493297656268;0.02952912213542722;-0.02088779678449803;-0.00584835155121423;-0.001378101573513316;0.03299539739890699;-0.024410488386308275;-0.0921634667129229;-0.0825388458446671;-0.10542493895921903;0.3208950696470037;0.1538120240213175;0.08512469329404714;0.0034784854579158206;0.14971110768265602;0.7320565852480562;0.3549451140726625;0.21610928700539017;0.02734753607261907;0.1333557431485943;-0.0037593354369504983;-0.15925628884071236;0.0676328225560906;0.0012436768405827922;0.061080569295992204;0.15678009936050716;-0.023086986745836702;-0.005130355787805107;0.089511079325804;0.2701873851379932;0.05026227327607389;0.08849559882341053;0.08308846154731202;0.053092321331474616;0.0981915433021207;-0.05525419343874025;0.005190308292475116;-0.01989729014013537;1.0;-0.03848956194713328;-0.05204289529045027;-0.01590309848623922;0.12124750407779278;0.1487697305624169;0.5902736899261449;-0.12901735041703333;-0.09930763841720933;0.07904073990058576;0.2007799515979282;0.14165991120230675;0.2074688841513464;0.1038432322664441;-0.0108826604869113;-0.02947302657635088;0.046934541218825086;-0.05025784259040141;0.21791710283875093;0.07222937595007622;0.014453894907581989;0.23617623983038644;0.2304620602122178;0.04466077387640417;0.006899161837352928;0.02779886441657339;0.19384396868385634;0.08943848089062909;0.08488951212494689;0.05779010605054119;0.1472531321627447;0.14661557059697197;0.10728725867781129;0.16663645710407063;0.12046075385091211;0.19400395956016764
